trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
949,is_long_contract;payment_per_freq;renewal_pressure;interaction_per_freq;is_low_frequency,(log(((is_long_contract / payment_per_freq) * renewal_pressure)))^2,0.6260032102728732,0.004761904761904762,0.36637390213299875,0.3323796723892589
950,gender;contract_length,(freq(gender) + contract_length),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
951,after_interaction;interaction_per_freq;renewal_pressure;is_high_payment_interval;tenure,(log(((after_interaction / interaction_per_freq))^2))^2,0.633303808680248,0.0,0.0,0.21110126956008268
952,short_tenure_high_interval;payment_interval;is_low_frequency;payment_freq_alignment;interaction_rate,(log(log((short_tenure_high_interval / payment_interval))))^2,0.6359908883826879,0.00589622641509434,0.10599571734475374,0.24929427738084534
953,freq_per_tenure;usage_cluster;older_and_member;payment_freq_alignment;tenure,(log(((freq_per_tenure - usage_cluster))^2))^2,0.6294084507042254,0.009467455621301775,0.03485103991006183,0.22457564874519634
954,payment_interval;subscription_code;payment_per_freq;frequent;older_and_member,((sqrt((payment_interval * subscription_code)) / frequent))^2,0.6270468338486201,0.02836074872376631,0.0670995670995671,0.24083571655731784
955,is_high_payment_interval;is_long_contract;older_and_member;is_low_frequency;is_high_interaction,(log(((is_high_payment_interval / is_long_contract))^2))^2,0.6054811982154238,0.0,0.2964788732394366,0.3006533571516201
956,contract_length;age;payment_per_freq;is_low_frequency;gender_age_group,((log((contract_length / age)) - is_low_frequency) + gender_age_group),0.6248989490703315,0.08373078961314255,0.3742998352553542,0.3609765246462761
957,subscription_code;gender_age_group;tenure;vip_low_interaction;renewal_pressure,((((subscription_code - gender_age_group) + tenure))^2 / renewal_pressure),0.6288599272044147,0.02424942263279446,0.16324582338902147,0.27211839107541025
958,interaction_rate;is_high_interaction;usage_cluster;payment_freq_alignment;is_low_frequency,log(sqrt(((interaction_rate / is_high_interaction))^2)),0.6215895610913404,0.060929983965793695,0.12432697014194811,0.26894883839969413
959,is_long_contract;vip_low_interaction;older_and_member;payment_interval;is_high_interaction,(log(((is_long_contract * vip_low_interaction) - older_and_member)))^2,0.633303808680248,0.0,0.0,0.21110126956008268
960,payment_freq_alignment;is_low_frequency;is_older_group;short_tenure_high_interval;vip_low_interaction,((((payment_freq_alignment / is_low_frequency))^2 - short_tenure_high_interval) + vip_low_interaction),0.6321733118230007,0.0,0.1375186846038864,0.25656399880896236
961,renewal_pressure;older_low_contract;is_high_interaction;new_inactive;short_tenure_high_interval,((log((renewal_pressure - older_low_contract)))^2 * short_tenure_high_interval),0.6306409231120759,0.008323424494649227,0.09743321110529073,0.24546585290400524
962,payment_interval;age;interaction_per_freq;payment_per_freq;new_inactive,(log(((payment_interval / age))^2) + new_inactive),0.6252646436132675,0.03741496598639456,0.16073147256977863,0.2744703607231469
963,payment_per_freq;is_long_contract;interaction_per_freq;freq_per_tenure;age,((((payment_per_freq / is_long_contract) / interaction_per_freq) - freq_per_tenure))^2,0.6288278182837914,0.005970149253731343,0.028506271379703536,0.22110141297240873
964,payment_freq_alignment;is_low_frequency;usage_cluster;older_low_contract;interaction_per_freq,((((payment_freq_alignment - is_low_frequency) * usage_cluster) * older_low_contract) + interaction_per_freq),0.6232333678042055,0.01749271137026239,0.08411214953271028,0.24161274290239274
965,is_older_group;usage_cluster;is_high_interaction;interaction_per_freq;is_high_payment_interval,((log((is_older_group * usage_cluster)))^2)^2,0.633303808680248,0.0,0.0,0.21110126956008268
966,is_low_frequency;is_high_interaction;payment_interval;short_tenure_high_interval;contract_length,(log(sqrt((is_low_frequency / is_high_interaction))) + contract_length),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
967,older_and_member;payment_freq_alignment;usage_cluster;subscription_code;is_high_interaction,((((older_and_member - payment_freq_alignment))^2 / subscription_code) / is_high_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
968,usage_cluster;payment_interval;vip_low_interaction;is_high_interaction;contract_ratio,((((usage_cluster / payment_interval) + vip_low_interaction) - is_high_interaction) * contract_ratio),0.636818473380372,0.03068181818181818,0.33990677662244534,0.3358023560615451
969,subscription_type;vip_inactive,(freq(subscription_type) - vip_inactive),0.633303808680248,0.0,0.0,0.21110126956008268
970,usage_cluster;contract_ratio;vip_inactive;vip_low_interaction;contract_length,((((usage_cluster * contract_ratio))^2)^2)^2,0.6366528015659408,0.014192785334121822,0.2670431625655506,0.30596291648853774
971,age;after_interaction;is_high_payment_interval;tenure;interaction_rate,(log(log(log(age))) + interaction_rate),0.6285584149396493,0.029295774647887324,0.05484051482932289,0.23756490147228648
972,freq_per_tenure;is_high_payment_interval;is_older_group;age;older_low_contract,((((freq_per_tenure / is_high_payment_interval))^2 - age))^2,0.627564367341319,0.056064690026954175,0.3967761934283943,0.3601350835988892
973,tenure;after_interaction;is_high_interaction;is_long_contract;is_older_group,(sqrt(((tenure - after_interaction))^2) + is_older_group),0.633303808680248,0.0,0.0,0.21110126956008268
974,tenure;is_high_payment_interval;is_long_contract;new_inactive;vip_inactive,(log(log((tenure / is_high_payment_interval))) * vip_inactive),0.6287207452851624,0.014092777451556078,0.06634040239260468,0.23638464170977438
975,usage_cluster;gender_age_group;vip_low_interaction;short_tenure_high_interval;interaction_per_freq,((((usage_cluster / gender_age_group))^2)^2)^2,0.633958746066892,0.0,0.18536121673003803,0.27310665426564334
976,payment_freq_alignment;after_interaction;age;payment_per_freq;gender_age_group,log((sqrt((payment_freq_alignment * after_interaction)) - payment_per_freq)),0.6256983240223464,0.018497109826589597,0.12462908011869436,0.2562748379892101
977,renewal_pressure;is_high_payment_interval;payment_freq_alignment;payment_interval;gender_age_group,((log((renewal_pressure - is_high_payment_interval)) * payment_interval) + gender_age_group),0.6235197561261578,0.05068870523415978,0.118,0.26406948712010586
978,age;contract_ratio;renewal_pressure;short_tenure_high_interval;is_high_payment_interval,(log(((age / contract_ratio))^2) / is_high_payment_interval),0.62865055387714,0.04658901830282862,0.29187524066230264,0.32237160428075706
979,contract_length;contract_ratio;interaction_per_freq;new_inactive;is_older_group,((((contract_length / contract_ratio) + interaction_per_freq) - new_inactive) + is_older_group),0.6288476214703638,0.016383850204798128,0.33393436711143165,0.3263886129288645
980,interaction_per_freq;payment_per_freq;is_high_payment_interval;subscription_code;is_high_interaction,((((interaction_per_freq - payment_per_freq))^2)^2)^2,0.6290231507622812,0.04199772985244041,0.017371163867979156,0.22946401482756693
981,contract_length;is_low_frequency;is_long_contract;age;payment_freq_alignment,sqrt((((contract_length / is_low_frequency) * is_long_contract) / age)),0.6333907056798623,0.056572379367720464,0.08652792990142388,0.25883033831633556
982,interaction_rate;short_tenure_high_interval;is_low_frequency;older_low_contract;contract_ratio,(log(log((interaction_rate * short_tenure_high_interval))) * contract_ratio),0.631927779682322,0.024068767908309457,0.08766233766233766,0.24788629508432306
983,contract_length;vip_low_interaction;is_long_contract;frequent;new_inactive,((((contract_length / vip_low_interaction))^2 - frequent) + new_inactive),0.6339869281045751,0.0070921985815602835,0.05849268841394826,0.23319060503336123
984,older_low_contract;is_long_contract;tenure;new_inactive;is_older_group,((((older_low_contract - is_long_contract))^2)^2)^2,0.6367279585101367,0.0,0.2044525215810995,0.2803934933637454
985,new_inactive;short_tenure_high_interval;payment_per_freq;is_older_group;after_interaction,(sqrt(log((new_inactive / short_tenure_high_interval))) + after_interaction),0.6330663106364041,0.002398081534772182,0.017772511848341232,0.2177456346731725
986,interaction_per_freq;after_interaction;renewal_pressure;short_tenure_high_interval;contract_ratio,(log(((interaction_per_freq * after_interaction))^2))^2,0.624797968136689,0.03176403857061826,0.08858780614903596,0.2483832709521144
987,freq_per_tenure;tenure;is_high_interaction;is_older_group;subscription_code,((sqrt((freq_per_tenure - tenure)) - is_older_group) / subscription_code),0.6253827832596122,0.05005561735261402,0.02197802197802198,0.23247214086341605
988,gender;payment_freq_alignment,(freq(gender) / payment_freq_alignment),0.633303808680248,0.0,0.0,0.21110126956008268
989,short_tenure_high_interval;subscription_code;is_older_group;gender_age_group;tenure,(((log(short_tenure_high_interval) + is_older_group))^2 * tenure),0.6202175773132869,0.14030131826741996,0.14713094654242276,0.3025499473743765
990,freq_per_tenure;contract_length;is_long_contract;new_inactive;is_older_group,((((freq_per_tenure - contract_length) + is_long_contract))^2 * is_older_group),0.6161745827984596,0.15384615384615385,0.24135021097046414,0.33712364920502585
991,freq_per_tenure;contract_length;gender_age_group;interaction_rate;after_interaction,(((log(freq_per_tenure) + gender_age_group))^2 * after_interaction),0.6240938902312737,0.05328983143012507,0.05512679162072767,0.24417017109404215
992,vip_low_interaction;payment_per_freq;renewal_pressure;older_low_contract;new_inactive,((((vip_low_interaction - payment_per_freq) + renewal_pressure))^2 * new_inactive),0.6321360207183876,0.022028985507246378,0.04602991944764097,0.23339830855775834
993,payment_per_freq;is_high_interaction;usage_cluster;is_long_contract;interaction_rate,(((log(payment_per_freq) + usage_cluster))^2 * interaction_rate),0.6226240148354195,0.0339943342776204,0.10046130189646335,0.2523598836698344
994,interaction_per_freq;is_low_frequency;freq_per_tenure;frequent;gender_age_group,(((log(interaction_per_freq) + freq_per_tenure))^2 * gender_age_group),0.6212990589855405,0.06031746031746032,0.021839080459770115,0.23448519992092365
995,interaction_per_freq;vip_low_interaction;payment_interval;older_and_member;age,(((log(interaction_per_freq) + payment_interval))^2 * age),0.6332990221307256,0.050716648291069456,0.3255982596084119,0.33653797667673563
996,is_high_interaction;older_and_member;freq_per_tenure;age,((log(is_high_interaction) + freq_per_tenure))^2,0.6295714606237379,0.011648223645894,0.021015761821366025,0.22074514869699932
997,freq_per_tenure;is_low_frequency;tenure;frequent;usage_cluster,(((log(freq_per_tenure) + tenure))^2 * usage_cluster),0.6224419406760174,0.03117782909930716,0.0741901776384535,0.24260331580459268
998,frequent;interaction_per_freq;age;tenure;after_interaction,(((log(frequent) + age))^2 * after_interaction),0.6268328445747801,0.08094262295081968,0.1793478260869565,0.29570776453751874
999,contract_ratio;after_interaction;usage_cluster;age;interaction_rate,(((log(contract_ratio) + usage_cluster))^2 * interaction_rate),0.6278457842352133,0.026421596783457783,0.08270676691729323,0.24565804931198812
1000,contract_ratio;is_low_frequency;is_long_contract;tenure;payment_freq_alignment,((((contract_ratio - is_low_frequency) + is_long_contract))^2 * payment_freq_alignment),0.6335920800989988,0.004790419161676647,0.06162464985994398,0.2333357163735398
1001,is_low_frequency;vip_low_interaction;is_high_payment_interval;vip_inactive;payment_freq_alignment,(((log(is_low_frequency) + is_high_payment_interval))^2 * payment_freq_alignment),0.6301338519620181,0.0,0.11419753086419752,0.24811046094207187
1002,frequent;is_high_payment_interval;gender_age_group;is_older_group;freq_per_tenure,(((log(frequent) + gender_age_group))^2 * freq_per_tenure),0.6323644058358392,0.011883541295306001,0.009512485136741973,0.21792014408929572
1003,subscription_code;is_high_interaction;older_low_contract;renewal_pressure;is_low_frequency,((((subscription_code - is_high_interaction) + older_low_contract))^2 * is_low_frequency),0.633874916536835,0.0,0.023543260741612712,0.21913939242614924
1004,renewal_pressure;age;is_long_contract;short_tenure_high_interval;is_high_payment_interval,(((log(renewal_pressure) + is_long_contract) * short_tenure_high_interval) * is_high_payment_interval),0.6320356205046238,0.008298755186721992,0.09694415173867228,0.24575950914333936
1005,frequent;subscription_code;payment_interval;older_and_member;new_inactive,((((frequent - subscription_code) + payment_interval))^2 * new_inactive),0.632436655876772,0.0035650623885918,0.02937720329024677,0.22179297385187016
1006,payment_freq_alignment;interaction_rate;renewal_pressure;is_low_frequency;is_high_payment_interval,(log(((payment_freq_alignment - interaction_rate) + renewal_pressure)) * is_high_payment_interval),0.6173625254582484,0.05331882480957562,0.2747169811320755,0.31513277713329985
1007,contract_length;frequent;short_tenure_high_interval;is_older_group;is_high_payment_interval,(((log(contract_length) + short_tenure_high_interval) / is_older_group) * is_high_payment_interval),0.6287962621418911,0.0,0.274294670846395,0.3010303109960954
1008,subscription_type;short_tenure_high_interval,(freq(subscription_type) + short_tenure_high_interval),0.6291768541157294,0.0,0.15935114503816794,0.26284266638463244
1009,is_high_interaction;payment_freq_alignment;older_low_contract;is_high_payment_interval;payment_per_freq,(log(((is_high_interaction - payment_freq_alignment) + older_low_contract)) * payment_per_freq),0.6250752739973503,0.05452562704471101,0.18396012686905303,0.2878536759703714
1010,renewal_pressure;older_low_contract,(renewal_pressure - older_low_contract),0.637359900373599,0.0071090047393364926,0.3115003808073115,0.31865642864008237
1011,new_inactive;usage_cluster;older_low_contract,((new_inactive - usage_cluster) + older_low_contract),0.6336853807670928,0.0,0.023668639053254437,0.2191180066067824
1012,usage_cluster;is_high_payment_interval;is_high_interaction;contract_ratio;new_inactive,(((log(usage_cluster) + is_high_interaction))^2 * new_inactive),0.6333628710677891,0.0,0.0,0.21112095702259637
1013,older_low_contract;contract_length;vip_low_interaction;subscription_code;short_tenure_high_interval,(sqrt(((older_low_contract - contract_length) + vip_low_interaction)) * short_tenure_high_interval),0.6323461360481258,0.004793289394847214,0.14278680452978829,0.25997540999092045
1014,gender_age_group;frequent;is_low_frequency;older_and_member;new_inactive,(log(((gender_age_group - frequent) + is_low_frequency)) * new_inactive),0.633303808680248,0.0,0.0,0.21110126956008268
1015,older_low_contract;after_interaction;tenure;interaction_per_freq;renewal_pressure,((((older_low_contract - after_interaction) + tenure))^2 * renewal_pressure),0.6231049477024327,0.025301897642323174,0.14122137404580154,0.26320940646351915
1016,vip_inactive;age;payment_interval;is_high_interaction;payment_per_freq,(log(((vip_inactive - age) + payment_interval)) * payment_per_freq),0.6255946165448428,0.06481965499215891,0.056291390728476824,0.24890188742182617
1017,payment_freq_alignment;tenure;gender_age_group;after_interaction;older_low_contract,((((payment_freq_alignment - tenure) + gender_age_group))^2 * older_low_contract),0.6366889312977099,0.014043300175541252,0.22301199466903598,0.29124807538076236
1018,subscription_code;payment_interval;freq_per_tenure;contract_ratio;is_long_contract,(((log(subscription_code) + freq_per_tenure) * contract_ratio) * is_long_contract),0.6227916385704653,0.01053864168618267,0.36758770568146537,0.33363932864603774
1019,renewal_pressure;interaction_rate;new_inactive;vip_inactive;gender_age_group,(log(((renewal_pressure - interaction_rate) + new_inactive)) * gender_age_group),0.6253101736972705,0.07577374599786553,0.24564315352697094,0.31557569107403566
1020,contract_ratio;gender_age_group;is_high_interaction;is_low_frequency;payment_freq_alignment,((((contract_ratio * gender_age_group) + is_high_interaction) / is_low_frequency) * payment_freq_alignment),0.6326326326326326,0.0047789725209080045,0.011911852293031567,0.21644115248219073
1021,age;interaction_per_freq;is_high_payment_interval;interaction_rate;subscription_code,sqrt((((age - interaction_per_freq) / is_high_payment_interval))^2),0.6209779579427414,0.05671482075976458,0.27663696241766755,0.3181099137067245
1022,frequent;is_high_payment_interval;payment_interval;is_older_group;after_interaction,(log((log(frequent) - payment_interval)) - after_interaction),0.6254970760233918,0.02112676056338028,0.1397129186602871,0.2621122517490197
1023,subscription_code;gender_age_group;payment_interval;contract_length;interaction_per_freq,((((subscription_code - gender_age_group) + payment_interval))^2 - interaction_per_freq),0.6340244816387709,0.01296405421331762,0.3173040514956456,0.32143086244924474
1024,short_tenure_high_interval;is_long_contract;payment_freq_alignment;is_low_frequency;age,(log(((short_tenure_high_interval * is_long_contract) * payment_freq_alignment)))^2,0.633303808680248,0.0,0.0,0.21110126956008268
1025,after_interaction;contract_length;usage_cluster;older_low_contract;frequent,(sqrt(sqrt((after_interaction - contract_length))) * frequent),0.6288843909989285,0.009445100354191263,0.21590404264771212,0.2847445113336106
1026,gender_age_group;payment_per_freq;is_older_group;interaction_rate;payment_freq_alignment,((((gender_age_group - payment_per_freq) + is_older_group))^2 - payment_freq_alignment),0.6173535282376423,0.050716648291069456,0.10531544957774466,0.25779520870215217
1027,is_long_contract;after_interaction;is_high_interaction;vip_low_interaction;renewal_pressure,((sqrt((is_long_contract * after_interaction)) * vip_low_interaction))^2,0.633303808680248,0.0,0.0,0.21110126956008268
1028,gender;interaction_per_freq,(freq(gender) * interaction_per_freq),0.6227572635721728,0.04405286343612335,0.07834833245103229,0.24838615315310944
1029,is_high_payment_interval;new_inactive;is_older_group;contract_ratio;payment_per_freq,log(log(((is_high_payment_interval + new_inactive) + is_older_group))),0.6240060583112458,0.0,0.3055756698044895,0.3098605760385784
1030,is_high_payment_interval;payment_per_freq;contract_length;subscription_code;payment_freq_alignment,((((is_high_payment_interval - payment_per_freq) * contract_length))^2 - payment_freq_alignment),0.6220038350910834,0.0207492795389049,0.19072847682119207,0.27782719715039345
1031,is_high_payment_interval;is_high_interaction;contract_length;usage_cluster;subscription_code,sqrt((((is_high_payment_interval + is_high_interaction) + contract_length) / usage_cluster)),0.629695885509839,0.0,0.33018537950332283,0.31996042167105393
1032,usage_cluster;interaction_per_freq;new_inactive;frequent;is_long_contract,(log(((usage_cluster * interaction_per_freq) - new_inactive)) / is_long_contract),0.6260494667574313,0.029213483146067417,0.03542857142857143,0.23023050711069007
1033,new_inactive;frequent;older_low_contract;freq_per_tenure;subscription_code,((sqrt(log(new_inactive)))^2)^2,0.633303808680248,0.0,0.0,0.21110126956008268
1034,interaction_rate;is_high_payment_interval;freq_per_tenure;is_older_group;interaction_per_freq,(log(((interaction_rate - is_high_payment_interval) + freq_per_tenure)) - interaction_per_freq),0.6279545454545454,0.018443804034582133,0.048645660585959094,0.23168133669169555
1035,vip_low_interaction;short_tenure_high_interval;is_long_contract;older_low_contract;renewal_pressure,(sqrt(((vip_low_interaction + short_tenure_high_interval) / is_long_contract)) * renewal_pressure),0.6296296296296297,0.01643192488262911,0.008353221957040573,0.21813825882309978
1036,is_older_group;payment_freq_alignment;frequent;payment_per_freq;gender_age_group,((((is_older_group - payment_freq_alignment))^2)^2 - gender_age_group),0.633303808680248,0.0,0.0,0.21110126956008268
1037,renewal_pressure;new_inactive;gender_age_group;is_high_interaction;frequent,((((renewal_pressure * new_inactive))^2 * is_high_interaction))^2,0.6317548746518106,0.01066350710900474,0.010707911957168352,0.21770876457266122
1038,interaction_rate;is_high_payment_interval;freq_per_tenure;payment_per_freq;after_interaction,(log(((interaction_rate - is_high_payment_interval) * freq_per_tenure)) - after_interaction),0.62068166009738,0.028216704288939052,0.0986639260020555,0.2491874301294582
1039,contract_length;frequent;interaction_rate;freq_per_tenure;interaction_per_freq,((((contract_length + frequent) + interaction_rate))^2 * interaction_per_freq),0.6315660884436843,0.004790419161676647,0.2540192926045016,0.2967919334032875
1040,is_low_frequency;tenure;after_interaction;is_older_group,log(sqrt((is_low_frequency / tenure))),0.6338871933988923,0.0,0.07834602829162132,0.23741107389683788
1041,gender_age_group;frequent;payment_freq_alignment;renewal_pressure;is_high_payment_interval,sqrt(((log(gender_age_group))^2 / renewal_pressure)),0.6190119760479041,0.12835249042145594,0.18928571428571428,0.3122167269183581
1042,is_high_interaction;contract_ratio;age;contract_length;interaction_rate,sqrt(((log(is_high_interaction))^2)^2),0.633303808680248,0.0,0.0,0.21110126956008268
1043,tenure;usage_cluster;after_interaction;contract_ratio;older_low_contract,sqrt((((tenure + usage_cluster))^2 / contract_ratio)),0.6267115061253904,0.017421602787456445,0.21167247386759583,0.28526852759348087
1044,payment_interval;older_and_member;vip_inactive;short_tenure_high_interval;vip_low_interaction,sqrt(sqrt((log(payment_interval))^2)),0.6359979889391654,0.0,0.3371198241113961,0.32437260435018717
1045,subscription_code;is_high_payment_interval;older_low_contract;usage_cluster;payment_freq_alignment,sqrt(log((log(subscription_code))^2)),0.633303808680248,0.0,0.0,0.21110126956008268
1046,interaction_per_freq;renewal_pressure;is_high_interaction;tenure;contract_length,sqrt(((log(interaction_per_freq))^2)^2),0.6219105644326934,0.012918379330593071,0.08753861997940268,0.24078918791422974
1047,new_inactive;vip_inactive;older_low_contract;payment_interval;is_low_frequency,sqrt(log((log(new_inactive))^2)),0.633303808680248,0.0,0.0,0.21110126956008268
1048,subscription_type;is_high_interaction,(freq(subscription_type) - is_high_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
1049,gender_age_group;older_and_member;contract_length;payment_interval;vip_low_interaction,sqrt(((log(gender_age_group))^2)^2),0.633303808680248,0.0,0.0,0.21110126956008268
1050,is_high_payment_interval;vip_low_interaction;age;usage_cluster;is_long_contract,sqrt(((log(is_high_payment_interval))^2 * usage_cluster)),0.6177478735559223,0.0,0.29914529914529914,0.3056310575670738
1051,is_high_interaction;freq_per_tenure;payment_per_freq;interaction_per_freq;payment_freq_alignment,sqrt(log((log(is_high_interaction))^2)),0.633303808680248,0.0,0.0,0.21110126956008268
1052,is_high_interaction;payment_interval;age;contract_length;is_long_contract,sqrt(((log(is_high_interaction))^2)^2),0.633303808680248,0.0,0.0,0.21110126956008268
1053,renewal_pressure;after_interaction;frequent;subscription_code;vip_low_interaction,sqrt(((log(renewal_pressure))^2 - subscription_code)),0.6210819315018759,0.0035842293906810036,0.211882010801828,0.27884939056479496
1054,subscription_code;is_older_group;after_interaction;payment_per_freq;payment_interval,sqrt(((log(subscription_code))^2 / payment_per_freq)),0.6183870209264049,0.03995560488346282,0.12573673870333987,0.2613597881710692
1055,renewal_pressure;frequent;interaction_per_freq;tenure;is_high_payment_interval,sqrt(log((log(renewal_pressure))^2)),0.637308868501529,0.0,0.2868525896414343,0.3080538193809878
1056,usage_cluster;short_tenure_high_interval;gender_age_group;renewal_pressure;after_interaction,(sqrt((log(usage_cluster))^2) - after_interaction),0.6297461244664121,0.003590664272890485,0.03500846979107849,0.22278175284346036
1057,is_high_interaction;is_long_contract;payment_per_freq;freq_per_tenure;interaction_rate,sqrt(log((log(is_high_interaction))^2)),0.633303808680248,0.0,0.0,0.21110126956008268
1058,is_low_frequency;vip_inactive;tenure;is_older_group;after_interaction,(((log(is_low_frequency))^2)^2)^2,0.633303808680248,0.0,0.0,0.21110126956008268
1059,short_tenure_high_interval;is_high_interaction;gender_age_group;freq_per_tenure;vip_inactive,((((short_tenure_high_interval / is_high_interaction))^2 - freq_per_tenure) - vip_inactive),0.6258968226853433,0.05321507760532151,0.025014212620807278,0.23470870430382404
1060,freq_per_tenure;contract_ratio;subscription_code;interaction_per_freq;usage_cluster,((((freq_per_tenure * contract_ratio))^2)^2 * usage_cluster),0.6269020085209982,0.04555555555555556,0.21382567625590382,0.2954277467774859
1061,is_high_interaction;after_interaction;is_long_contract;older_low_contract;vip_inactive,((((is_high_interaction / after_interaction))^2 * older_low_contract) / vip_inactive),0.6324330332333,0.0011968880909634949,0.008353221957040573,0.21399438109376803
1062,gender_age_group;is_low_frequency;vip_low_interaction;vip_inactive;payment_freq_alignment,(log(sqrt((gender_age_group + is_low_frequency))))^2,0.633303808680248,0.0,0.0,0.21110126956008268
1063,gender_age_group;is_high_payment_interval;new_inactive,((gender_age_group / is_high_payment_interval))^2,0.6287550995178638,0.0,0.28197226502311246,0.30357578818032543
1064,is_high_payment_interval;contract_ratio;is_low_frequency;subscription_code;vip_inactive,(((log(is_high_payment_interval))^2 - subscription_code) - vip_inactive),0.606919095614274,0.0,0.36972778941070894,0.3255489616749943
1065,new_inactive;payment_interval;vip_low_interaction;is_high_payment_interval;is_older_group,sqrt((((new_inactive * payment_interval))^2)^2),0.6332477391983923,0.003590664272890485,0.03263403263403263,0.2231574787017718
1066,interaction_per_freq;contract_ratio;age;renewal_pressure;vip_inactive,(log(((interaction_per_freq)^2 * age)) - vip_inactive),0.6269549218031278,0.053551912568306013,0.06820682068206821,0.24957121835116736
1067,gender;gender_age_group,(freq(gender) + gender_age_group),0.633303808680248,0.0,0.0,0.21110126956008268
1068,gender_age_group;contract_length;subscription_code;tenure;is_low_frequency,((((gender_age_group / contract_length))^2)^2 * is_low_frequency),0.6335137573297248,0.0,0.07374793615850303,0.23575389782940928
1069,new_inactive;freq_per_tenure;is_low_frequency;payment_interval;age,((((new_inactive + freq_per_tenure) - is_low_frequency) / payment_interval))^2,0.6212495587716201,0.03927986906710311,0.12823061630218688,0.26292001471363674
1070,age;freq_per_tenure;older_low_contract;interaction_rate;is_high_interaction,((((age / freq_per_tenure))^2 - interaction_rate) - is_high_interaction),0.6267637687756031,0.048431480462300495,0.034502587694077054,0.23656594564399358
1071,interaction_rate;vip_inactive;contract_length;payment_freq_alignment;vip_low_interaction,(sqrt(log((interaction_rate + vip_inactive))) - vip_low_interaction),0.6254034117104657,0.030422535211267605,0.08240887480190175,0.24607827390787831
1072,subscription_code;vip_inactive;older_low_contract;payment_interval;contract_ratio,(log(sqrt((subscription_code * vip_inactive))))^2,0.633303808680248,0.0,0.0,0.21110126956008268
1073,vip_low_interaction;payment_interval;usage_cluster;contract_length;interaction_rate,log((((vip_low_interaction / payment_interval) / usage_cluster))^2),0.6317669382743609,0.005970149253731343,0.029239766081871343,0.22232561786998786
1074,payment_per_freq;renewal_pressure;age;is_older_group;interaction_per_freq,sqrt(((log(payment_per_freq))^2 - is_older_group)),0.6220014538405622,0.1031031031031031,0.15105162523900573,0.292052060727557
1075,new_inactive;tenure;is_long_contract;is_high_payment_interval;vip_low_interaction,((((new_inactive / tenure))^2 * is_high_payment_interval) * vip_low_interaction),0.632827219328383,0.0,0.0036144578313253013,0.21214722571990277
1076,payment_per_freq;freq_per_tenure;is_long_contract;interaction_rate;is_high_interaction,(log(log((payment_per_freq + freq_per_tenure))) - is_high_interaction),0.6253869969040248,0.0093841642228739,0.08654848800834203,0.24043988304508024
1077,frequent;older_and_member;gender_age_group;short_tenure_high_interval;contract_length,((((frequent / older_and_member))^2)^2 / contract_length),0.6317874621300397,0.05939524838012959,0.10366492146596859,0.26494921065871263
1078,contract_length;is_older_group;gender_age_group;after_interaction;vip_low_interaction,((((contract_length * is_older_group))^2 - after_interaction))^2,0.6247623875300976,0.10505050505050505,0.2604124545086939,0.33007511569643216
1079,older_low_contract;frequent;usage_cluster;contract_length;subscription_code,(log(log((older_low_contract)^2)) - subscription_code),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
1080,age;is_older_group;frequent;renewal_pressure,(((age / is_older_group) * frequent))^2,0.6157199640979613,0.17922077922077922,0.19149888143176733,0.3288132082501693
1081,payment_freq_alignment;vip_inactive;contract_length;is_low_frequency,(((payment_freq_alignment / vip_inactive) * contract_length))^2,0.6336149399733215,0.0,0.021314387211367674,0.21830977572822974
1082,payment_per_freq;usage_cluster;contract_ratio;is_older_group,(((payment_per_freq / usage_cluster) * contract_ratio))^2,0.6285018270401949,0.018529241459177764,0.2393020357291234,0.29544436807616536
1083,interaction_rate;is_older_group;contract_ratio;short_tenure_high_interval,(((interaction_rate / is_older_group) * contract_ratio))^2,0.6072821846553966,0.18040569702201123,0.21052631578947367,0.33273806582229387
1084,vip_low_interaction;is_high_interaction;is_long_contract;contract_length,(((vip_low_interaction / is_high_interaction) * is_long_contract))^2,0.633303808680248,0.0,0.0,0.21110126956008268
1085,interaction_per_freq;subscription_code;after_interaction;older_and_member,(((interaction_per_freq / subscription_code) * after_interaction))^2,0.625649313170957,0.044980800877674164,0.06781485468245425,0.24614832291036182
1086,subscription_type;interaction_rate,(freq(subscription_type) / interaction_rate),0.6259334691106585,0.019585253456221197,0.03728813559322034,0.22760228605336666
1087,after_interaction;interaction_per_freq;is_high_payment_interval;contract_length,(((after_interaction / interaction_per_freq) * is_high_payment_interval))^2,0.6146141004237833,0.003592814371257485,0.3138205749913405,0.3106758299287937
1088,contract_length;interaction_rate;subscription_code,((contract_length / interaction_rate) * subscription_code),0.6309879345358977,0.021664766248574687,0.20099143758449753,0.28454804612299
1089,vip_low_interaction;payment_freq_alignment;payment_interval;usage_cluster,(((vip_low_interaction / payment_freq_alignment) * payment_interval))^2,0.6328523862375138,0.0,0.00835820895522388,0.2137368650642459
1090,after_interaction;age;vip_low_interaction;interaction_rate,(((after_interaction / age) * vip_low_interaction))^2,0.6282924613987284,0.05393505778756191,0.034904013961605584,0.23904384438263196
